run,ebeam,target,hms_p,hms_th,shms_p,shms_th,run_type,x,Q2,z,thpq,BCM1_Q,BCM1_I,BCM2_Q,BCM2_I,BCM4A_Q,BCM4A_I,BCM4B_Q,BCM4B_I,BCM4C_Q,BCM4C_I,h_esing_Eff,h_hadron_Eff,p_esing_Eff,p_hadron_Eff,ps1,ps2,ps3,ps4,ps5,ps6,comp_livetime,electr_deadtime,coin,randoms,ransubcoin,normyield,normyield_err,ctmean,ctsigma,boil_corr,h_EL_CLEAN,p_EL_CLEAN
27491,6.449,LH2,1.165,26.6,4.929,7.5,HMSDIS,-999,-999,-999,-999,27368.204,64.19,27327.641,64.095,24294.308,56.98,61896.157,145.1,36478.55,85.55,0.9986,0.9965,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,0.99873,97.802,7.0,12.2308,-5.23077,-0.202141,0.108899,32.9842,0.931778,1.0,0.827,-999
27492,6.449,LH2,1.165,26.6,4.929,7.5,PI+SIDIS,-999,-999,-999,-999,70.482,67.746,70.38,67.647,62.636,60.204,155.04,149.02,93.828,90.185,0.9984,0.9961,0.9843,0.9802,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,81.0,57.1538,23.8462,0.346358,0.134223,51.3,0.5,1.0,0.878,37.914
27493,6.449,DUMMY,1.165,26.6,4.929,7.5,PI+SIDIS,-999,-999,-999,-999,45.966,50.684,45.787,50.487,40.826,45.017,138.15,152.33,63.885,70.443,1.0,0.9967,0.9835,0.9836,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,2.0,1.23077,0.769231,0.0170803,0.0321364,51.3,0.5,1.0,0.162,-999
27494,6.449,DUMMY,1.165,26.6,4.929,7.5,HMSDIS,-999,-999,-999,-999,45704.014,49.559,45510.161,49.349,40582.654,44.0,138402.91,150.0,63476.424,68.83,0.9988,0.9983,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,0.99994,99.6606,1.0,1.38462,-0.384615,-0.00880946,0.0240935,11.0683,0.250782,1.0,0.159,-999
27495,6.449,DUMMY,1.165,26.6,2.738,7.5,PI+SIDIS,-999,-999,-999,-999,75.927,44.056,75.55,43.837,66.711,38.708,255.81,148.43,103.88,60.28,0.9981,0.9982,0.9822,0.9846,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,107.0,49.6154,57.3846,0.772949,0.141794,51.3,0.5,1.0,0.143,19.402
27496,6.449,LH2,1.165,26.6,2.738,7.5,PI+SIDIS,-999,-999,-999,-999,47.753,25.12,47.517,24.995,41.963,22.074,269.54,141.79,65.577,34.496,0.999,0.9979,0.98,0.982,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,288.0,174.846,113.154,2.42796,0.372545,51.3,0.5,1.0,0.317,35.646
27497,6.449,LH2,1.165,26.6,2.738,7.5,PI+SIDIS,-999,-999,-999,-999,47.514,25.219,47.296,25.103,41.902,22.24,269.14,142.85,65.537,34.785,0.9983,0.9975,0.9822,0.9819,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,270.0,170.538,99.4615,2.14588,0.363023,51.3,0.5,1.0,0.316,35.839
27498,6.449,LH2,1.165,26.6,2.738,7.5,HMSDIS,-999,-999,-999,-999,24663.722,25.193,24554.998,25.082,21787.092,22.25,139955.59,142.9,34080.793,34.81,0.9989,0.9977,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,0.99963,95.5946,33.0,17.8462,15.1538,0.654567,0.253244,51.1974,0.306583,1.0,0.317,-999
27499,6.449,LH2,1.165,26.6,2.738,7.5,HMSDIS,-999,-999,-999,-999,23057.333,25.441,22954.753,25.328,20383.397,22.49,130931.31,144.4,31886.815,35.18,0.9983,0.9978,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,0.99948,95.6,30.0,19.2308,10.7692,0.497323,0.2591,73.1706,0.31273,1.0,0.32,-999
27500,6.449,LH2,1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,41.487,21.296,41.287,21.193,36.334,18.651,233.41,119.81,56.596,29.052,0.9987,0.9979,0.9853,0.9758,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,198.0,103.0,95.0,2.36161,0.356728,51.3,0.5,1.0,0.27,291.0
27501,6.449,LH2,1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,38.967,21.3,38.785,21.201,34.265,18.73,220.12,120.32,53.586,29.29,0.9988,0.9979,0.9849,0.9758,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,172.0,92.0,80.0,2.11677,0.354082,51.3,0.5,1.0,0.269,291.0
27502,6.449,DUMMY,1.165,26.6,-2.738,7.5,PI-SIDIS,-999,-999,-999,-999,62.88,48.947,62.62,48.744,55.759,43.403,191.47,149.04,87.25,67.916,0.9981,0.9978,0.9844,0.9758,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,46.0,40.4615,5.53846,0.0908226,0.114921,51.3,0.5,1.0,0.158,270.0
27504,6.449,DUMMY,1.165,31.29,-2.766,8.28,PI-SIDIS,-999,-999,-999,-999,88.572,44.766,88.203,44.58,77.91,39.377,297.11,150.16,121.42,61.372,0.9979,0.9982,0.9865,0.9781,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,31.0,17.3077,13.6923,0.159052,0.0660501,51.3,0.5,1.0,0.074,179.4
27505,6.449,LH2,1.165,31.29,-2.766,8.28,PI-SIDIS,-999,-999,-999,-999,51.649,27.448,51.361,27.295,45.382,24.118,285.46,151.7,70.985,37.723,0.9988,0.998,0.9855,0.9758,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,80.0,56.6923,23.3077,0.46568,0.18351,51.3,0.5,1.0,0.162,271.3
27506,6.449,LH2,1.165,31.29,-2.766,8.28,PI-SIDIS,-999,-999,-999,-999,51.314,26.92,51.052,26.783,45.264,23.746,283.84,148.91,70.831,37.159,0.999,0.9978,0.9855,0.9768,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,71.0,57.3846,13.6154,0.273335,0.174338,51.3,0.5,1.0,0.159,266.2
27507,6.449,LH2,1.165,31.29,4.978,8.28,PI+SIDIS,-999,-999,-999,-999,58.837,58.335,58.679,58.178,52.163,51.718,150.43,149.15,81.463,80.767,0.9985,0.9968,0.9883,0.9818,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,15.0,12.3077,2.69231,0.0468064,0.0694252,51.3,0.5,1.0,0.348,22.209
27508,6.449,LH2,1.165,31.29,4.978,8.28,HMSDIS,-999,-999,-999,-999,53871.809,57.99,53727.313,57.834,47535.314,51.16,137903.6,148.4,73999.105,79.65,0.9984,0.9971,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,1.0,98.7081,-999,-999,-999,-999,-999,-999,-999,1.0,0.346,-999
27509,6.449,LH2,1.165,31.29,4.978,8.28,HMSDIS,-999,-999,-999,-999,53862.749,60.0,53725.242,59.847,47447.806,52.85,135926.19,151.4,73952.529,82.37,0.9981,0.997,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,1.0,98.6948,-999,-999,-999,-999,-999,-999,-999,1.0,0.358,-999
27510,6.449,DUMMY,1.165,31.29,4.978,8.28,PI+SIDIS,-999,-999,-999,-999,44.663,48.355,44.488,48.166,39.394,42.65,136.64,147.94,61.582,66.673,1.0,0.9954,0.9905,0.9807,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,0.0,0.307692,-0.307692,-0.00705241,0.00352621,51.3,0.5,1.0,0.081,-999
27511,6.449,DUMMY,1.165,31.29,4.978,8.28,HMSDIS,-999,-999,-999,-999,40902.912,48.769,40710.381,48.54,36140.069,43.09,124744.24,148.7,56551.148,67.42,0.9989,0.9978,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.99888,99.7615,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999
27512,6.449,DUMMY,1.165,31.29,4.978,8.28,HMSDIS,-999,-999,-999,-999,42761.617,49.405,42560.816,49.173,37848.421,43.72,129641.88,149.7,59233.467,68.43,0.9991,0.9979,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.99882,99.7616,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999
27513,6.449,DUMMY,1.165,31.29,2.766,8.28,PI+SIDIS,-999,-999,-999,-999,83.633,50.031,83.287,49.825,74.264,44.427,252.56,151.09,116.16,69.49,0.9974,0.9981,0.9865,0.9825,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,37.0,21.4615,15.5385,0.19039,0.0761755,51.3,0.5,1.0,0.083,16.522
27514,6.449,LH2,1.165,31.29,2.766,8.28,PI+SIDIS,-999,-999,-999,-999,51.688,30.155,51.453,30.018,45.727,26.677,258.41,150.76,71.482,41.703,0.9982,0.9975,0.9802,0.9803,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,115.0,76.8462,38.1538,0.757914,0.218431,51.3,0.5,1.0,0.179,35.643
27515,6.449,LH2,1.165,31.29,2.766,8.28,PI+SIDIS,-999,-999,-999,-999,49.599,30.038,49.376,29.902,43.858,26.561,247.9,150.13,68.55,41.514,0.9987,0.9978,0.98,0.9802,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,118.0,72.5385,45.4615,0.940691,0.230026,51.3,0.5,1.0,0.179,35.451
27516,6.449,LH2,1.165,37.33,5.051,9.225,PI+SIDIS,-999,-999,-999,-999,62.153,69.789,62.004,69.622,55.155,61.931,134.6,151.13,82.566,92.71,0.9985,0.9969,0.9909,0.9805,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,2.0,2.76923,-0.769231,-0.0126727,0.0245078,51.3,0.5,1.0,0.147,16.181
27517,6.449,LH2,1.165,37.33,5.051,9.225,HMSDIS,-999,-999,-999,-999,27732.375,71.076,27670.752,70.918,24612.26,63.07,59438.917,152.3,36760.869,94.21,0.999,0.9974,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.96487,99.0012,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999
27518,6.449,LH2,1.165,37.33,5.051,9.225,HMSDIS,-999,-999,-999,-999,53387.032,63.533,53276.091,63.401,47362.619,56.36,121803.84,144.9,71220.618,84.75,0.9991,0.9974,-999,-999,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,1.0,99.0364,-999,-999,-999,-999,-999,-999,-999,1.0,0.135,-999
27519,6.449,DUMMY,1.165,37.33,5.051,9.225,PI+SIDIS,-999,-999,-999,-999,48.123,49.606,47.937,49.414,42.631,43.945,145.83,150.32,66.631,68.684,1.0,0.9959,1.0,0.9864,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,0.0,0.0,0.0,0.0,0.0,51.3,0.5,1.0,0.038,-999
27521,6.449,DUMMY,1.165,37.33,5.051,9.225,HMSDIS,-999,-999,-999,-999,44227.237,50.66,44058.614,50.466,39157.905,44.85,132996.37,152.3,61211.892,70.11,0.9991,0.998,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.99946,99.84,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999
27522,6.449,DUMMY,1.165,37.33,5.051,9.225,HMSDIS,-999,-999,-999,-999,-999,35.632,-999,35.516,-999,31.75,-999,107.6,-999,49.4,1.0,0.9941,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-999,99.8299,0.0,0.0,0.0,0.0,0.0,1.13322e-315,1.13322e-315,1.0,-999,-999
27523,6.449,DUMMY,1.165,37.33,5.051,9.225,HMSDIS,-999,-999,-999,-999,48829.341,49.361,48643.064,49.172,43209.139,43.67,148287.03,149.9,67543.519,68.27,0.9991,0.9981,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,99.8419,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999
27530,6.449,LD2,1.165,37.33,5.051,9.225,PI+SIDIS,-999,-999,-999,-999,70.184,65.888,70.023,65.737,62.137,58.334,156.56,146.98,93.383,87.668,0.9975,0.9971,0.9829,0.9799,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,9.0,10.2308,-1.23077,-0.0179844,0.0457134,51.3,0.5,1.0,0.269,29.581
27532,6.449,LD2,1.165,37.33,5.051,9.225,HMSDIS,-999,-999,-999,-999,43181.305,67.413,43095.727,67.279,38235.135,59.69,95117.532,148.4,57448.963,89.68,0.9988,0.9971,-999,-999,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,1.0,98.1402,2.0,2.0,0.0,0.0,0.0359967,3.7309e-315,3.7309e-315,1.0,0.275,-999
27533,6.449,LD2,1.165,37.33,5.051,9.225,HMSDIS,-999,-999,-999,-999,39199.763,59.952,39119.763,59.83,34721.044,53.1,92573.866,141.5,52434.642,80.19,0.9987,0.997,-999,-999,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,0.99937,98.2165,3.0,2.15385,0.846154,0.0228415,0.0480295,1.10922e-315,1.10922e-315,1.0,0.246,-999
27536,6.449,LD2,1.165,37.33,2.806,9.225,PI+SIDIS,-999,-999,-999,-999,28.47,18.218,28.361,18.148,25.078,16.047,161.12,103.1,39.191,25.078,0.9993,0.9984,0.9823,0.9807,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,28.0,27.7692,0.230769,0.00830348,0.197527,51.3,0.5,1.0,0.078,34.263
27537,6.449,LD2,1.165,37.33,2.806,9.225,PI+SIDIS,-999,-999,-999,-999,36.867,18.225,36.726,18.156,32.483,16.058,208.69,103.17,50.753,25.09,0.9992,0.9984,0.9806,0.9804,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,48.0,34.0769,13.9231,0.387026,0.197775,51.3,0.5,1.0,0.078,34.344
27538,6.449,LH2,1.165,37.33,2.806,9.225,PI+SIDIS,-999,-999,-999,-999,63.278,36.249,62.982,36.08,55.8,31.965,264.24,151.37,87.234,49.972,0.9968,0.9985,0.9836,0.9799,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,48.0,28.8462,19.1538,0.311377,0.115203,51.3,0.5,1.0,0.08,33.799
27539,6.449,LH2,1.165,37.33,2.806,9.225,PI+SIDIS,-999,-999,-999,-999,63.329,36.067,63.021,35.891,55.879,31.824,264.4,150.58,87.362,49.754,0.9987,0.9986,0.98,0.9813,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,37.0,29.2308,7.76923,0.125807,0.101447,51.3,0.5,1.0,0.08,33.587
27540,6.449,DUMMY,1.165,37.33,2.806,9.225,PI+SIDIS,-999,-999,-999,-999,87.09,49.379,86.681,49.147,77.177,43.758,264.2,149.8,120.66,68.415,1.0,0.9977,0.981,0.9821,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,8.0,5.69231,2.30769,0.0271081,0.0341222,51.3,0.5,1.0,0.037,11.364
27541,6.449,DUMMY,1.165,37.33,-2.806,9.225,PI-SIDIS,-999,-999,-999,-999,93.163,50.663,92.801,50.466,82.708,44.977,280.13,152.33,129.33,70.332,1.0,0.9982,0.9863,0.9777,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,11.0,5.07692,5.92308,0.0652843,0.0371992,51.3,0.5,1.0,0.038,142.3
27542,6.449,LH2,1.165,37.33,-2.806,9.225,PI-SIDIS,-999,-999,-999,-999,62.114,36.235,61.828,36.068,54.922,32.04,258.74,150.94,85.829,50.07,0.9993,0.9984,0.9849,0.9769,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,39.0,20.5385,18.4615,0.3059,0.105552,51.3,0.5,1.0,0.08,249.9
27543,6.449,LH2,1.165,37.33,-2.806,9.225,PI-SIDIS,-999,-999,-999,-999,68.314,36.264,67.978,36.086,59.983,31.841,284.68,151.12,93.455,49.61,0.9981,0.9982,0.9851,0.9768,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,48.0,21.4615,26.5385,0.400467,0.10633,51.3,0.5,1.0,0.08,249.6
27544,6.449,LH2,1.165,44.83,-3.837,10.25,PI-SIDIS,0.44,4.4,0.67,2.0,110.65,67.503,110.45,67.379,97.85,59.692,244.2,148.97,146.91,89.621,1.0,0.999,0.9854,0.9588,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,4.0,2.0,2.0,0.0188869,0.0192467,51.3,0.5,1.0,0.045,454.6
27545,6.449,LH2,1.165,44.83,-3.837,10.25,PI-SIDIS,0.44,4.4,0.67,2.0,124.55,68.761,124.34,68.644,110.45,60.977,271.71,150.0,165.58,91.414,0.9985,0.9981,0.9849,0.9545,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,3.0,2.23077,0.769231,0.00649129,0.0150284,51.3,0.5,1.0,0.045,462.9
27546,6.449,LH2,1.165,44.83,-3.837,10.25,PI-SIDIS,0.44,4.4,0.67,2.0,129.81,70.4,129.63,70.305,115.35,62.559,279.91,151.8,172.42,93.507,0.9981,0.9983,0.9844,0.9585,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,6.0,2.23077,3.76923,0.0303929,0.0200317,51.3,0.5,1.0,0.049,473.9
27547,6.449,DUMMY,1.165,44.83,-3.837,10.25,PI-SIDIS,0.44,4.4,0.67,2.0,89.767,48.831,89.452,48.66,79.731,43.373,273.48,148.77,124.62,67.795,1.0,0.9984,0.9752,0.9401,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1.0,0.0769231,0.923077,0.0109771,0.011927,51.3,0.5,1.0,0.019,137.5
27548,6.449,DUMMY,1.165,44.83,-3.837,10.25,PI-SIDIS,0.44,4.4,0.67,2.0,92.433,48.899,92.088,48.717,81.547,43.14,281.32,148.82,127.08,67.23,0.9908,0.9993,0.9834,0.9477,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,0.0,0.0769231,-0.0769231,-0.000889604,0.000889604,51.3,0.5,1.0,0.019,137.6
27550,6.449,DUMMY,1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,94.483,50.15,94.071,49.931,83.464,44.302,284.87,151.2,130.54,69.29,1.0,0.9987,0.9743,0.962,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,0.0,0.538462,-0.538462,-0.00595009,0.00224892,51.3,0.5,1.0,0.02,104.2
27551,6.449,DUMMY,1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,91.618,50.131,91.234,49.922,81.182,44.421,276.42,151.25,127.02,69.507,0.9926,0.9974,0.9771,0.9678,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,2.0,0.461538,1.53846,0.0175544,0.0162792,51.3,0.5,1.0,0.019,104.3
27552,6.449,LD2,1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,53.314,28.298,53.083,28.176,47.027,24.961,284.95,151.24,73.471,38.997,0.9985,0.9983,0.9843,0.9761,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,17.0,8.76923,8.23077,0.1591,0.0812653,51.3,0.5,1.0,0.039,289.6
27553,6.449,LD2,1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,51.632,28.291,51.403,28.165,45.229,24.782,275.87,151.15,70.41,38.58,0.9977,0.9979,0.9826,0.9744,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,8.0,7.15385,0.846154,0.0169329,0.0585156,51.3,0.5,1.0,0.04,289.0
27554,6.449,LD2,1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,51.873,28.087,51.595,27.936,45.459,24.614,277.14,150.05,70.942,38.412,0.9984,0.9982,0.9826,0.9743,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,18.0,6.38462,11.6154,0.231451,0.0856854,51.3,0.5,1.0,0.038,286.6
27555,6.449,LH2,1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,110.02,59.128,109.63,58.921,97.54,52.419,279.27,150.08,152.61,82.018,0.9984,0.9981,0.9829,0.9733,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,8.0,6.0,2.0,0.0187726,0.0273036,51.3,0.5,1.0,0.036,299.4
27556,6.449,LH2,1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,109.9,59.469,109.56,59.283,97.68,52.854,278.49,150.69,152.83,82.698,0.9991,0.9983,0.9823,0.9745,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,13.0,6.61538,6.38462,0.059857,0.034458,51.3,0.5,1.0,0.037,301.4
27557,6.449,LH2,1.165,44.83,-2.978,10.25,PI-SIDIS,0.44,4.4,0.52,2.0,121.87,59.207,121.54,59.044,108.07,52.504,309.27,150.24,168.81,82.011,0.9987,0.998,0.9813,0.9721,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,12.0,7.0,5.0,0.0423755,0.0300101,51.3,0.5,1.0,0.041,300.0
27558,6.449,LH2,1.165,44.83,5.154,10.25,PI+SIDIS,0.44,4.4,0.9,2.0,70.693,66.192,70.566,66.073,62.407,58.434,157.61,147.58,94.022,88.036,1.0,0.9978,0.995,0.9828,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1.0,0.384615,0.615385,0.00887332,0.0146309,51.3,0.5,1.0,0.044,-999
27559,6.449,LH2,1.165,44.83,5.154,10.25,PI+SIDIS,0.44,4.4,0.9,2.0,67.959,68.999,67.783,68.821,60.089,61.008,147.96,150.22,90.161,91.541,1.0,0.998,0.9897,0.9779,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,1.0,0.230769,0.769231,0.0116049,0.0152197,51.3,0.5,1.0,0.042,-999
27560,6.449,LH2,1.165,44.83,5.154,10.25,HMSDIS,0.44,4.4,0.9,2.0,68090.504,68.835,67911.487,68.654,60301.368,60.96,148352.37,149.9,90381.572,91.37,0.999,0.9979,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.99921,99.4048,2.0,0.230769,1.76923,0.0276301,0.0221836,1.02321e-315,1.02321e-315,1.0,-999,-999
27561,6.449,LH2,1.165,44.83,5.154,10.25,HMSDIS,0.44,4.4,0.9,2.0,64501.544,71.038,64365.256,70.888,57220.335,63.01,138318.78,152.3,85546.126,94.21,0.9982,0.9978,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.99892,99.4009,0.0,0.230769,-0.230769,-0.00381422,0.00220214,1.07161e-315,1.07161e-315,1.0,-999,-999
27562,6.449,DUMMY,1.165,44.83,5.154,10.25,PI+SIDIS,0.44,4.4,0.9,2.0,49.303,49.103,49.089,48.89,43.752,43.575,150.05,149.44,68.451,68.173,1.0,1.0,0.0,0.9785,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,0.0,0.0769231,-0.0769231,-0.00160144,0.00160144,51.3,0.5,1.0,0.018,-999
27563,6.449,DUMMY,1.165,44.83,5.154,10.25,PI+SIDIS,0.44,4.4,0.9,2.0,46.623,49.897,46.442,49.704,41.386,44.292,141.15,151.06,64.723,69.267,1.0,0.9917,1.0,0.9756,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,0.0,0.0,0.0,0.0,0.0,51.3,0.5,1.0,0.018,-999
27564,6.449,DUMMY,1.165,44.83,5.154,10.25,HMSDIS,0.44,4.4,0.9,2.0,47773.941,49.748,47592.175,49.559,42236.742,43.98,144685.41,150.6,65960.602,68.68,0.9984,0.9977,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,99.8983,0.0,0.0,0.0,0.0,0.0,9.50056e-316,9.50056e-316,1.0,-999,-999
27565,6.449,DUMMY,1.165,44.83,5.154,10.25,HMSDIS,0.44,4.4,0.9,2.0,41286.502,50.107,41126.247,49.913,36361.93,44.13,124655.43,151.2,56632.722,68.73,0.9981,0.9973,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,99.8981,0.0,0.0769231,-0.0769231,-0.00194073,0.00194073,7.35655e-316,7.35655e-316,1.0,-999,-999
27566,6.449,C,1.165,44.83,5.154,10.25,HMSDIS,0.44,4.4,0.9,2.0,48514.162,49.515,48336.546,49.334,42958.557,43.84,147069.63,150.1,67108.817,68.49,0.9989,0.9973,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.99972,99.571,0.0,0.307692,-0.307692,-0.00671697,0.00335849,8.96019e-316,8.96019e-316,1.0,-999,-999
27567,6.449,C,1.165,44.83,5.154,10.25,HMSDIS,0.44,4.4,0.9,2.0,45285.078,49.341,45106.792,49.147,39918.779,43.49,137514.83,149.8,62203.201,67.77,0.9985,0.9975,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,99.5716,0.0,0.384615,-0.384615,-0.0089822,0.00401696,4.95728e-316,4.95728e-316,1.0,-999,-999
27571,6.449,NONE,1.165,44.83,5.154,10.25,BCM,0.44,4.4,0.9,2.0,91.188,39.306,90.862,39.166,80.741,34.803,285.48,123.05,121.54,52.391,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-999,0.0,0.0,0.0,nan,nan,1.13482e-315,1.13482e-315,1.0,0.01,-999
27572,6.449,Cu,1.165,44.83,5.154,10.25,HMSDIS,0.44,4.4,0.9,2.0,56693.532,69.701,56571.542,69.551,50324.914,61.87,123024.53,151.2,75402.623,92.7,0.9986,0.997,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.99991,99.1029,2.0,0.923077,1.07692,0.0202474,0.0270567,3.55729e-315,3.55729e-315,1.0,-999,-999
27573,6.449,Cu,1.165,44.83,5.154,10.25,HMSDIS,0.44,4.4,0.9,2.0,56182.66,68.23,56083.997,68.11,49902.956,60.6,123223.74,149.6,74835.185,90.88,0.9988,0.997,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.99833,99.1134,1.0,0.615385,0.384615,0.00727016,0.0193446,1.0176e-315,1.0176e-315,1.0,-999,-999
27574,6.449,Al,1.165,44.83,5.154,10.25,HMSDIS,0.44,4.4,0.9,2.0,45256.125,49.125,45074.25,48.927,40151.01,43.58,137612.55,149.3,62797.44,68.16,0.9983,0.9984,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,99.9044,0.0,0.0769231,-0.0769231,-0.00180622,0.00180622,8.18463e-316,8.18463e-316,1.0,-999,-999
27575,6.449,Al,1.165,44.83,5.154,10.25,HMSDIS,0.44,4.4,0.9,2.0,45709.473,50.573,45528.059,50.373,40556.696,44.87,137685.16,152.3,63429.578,70.17,0.9986,0.9982,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.99979,99.9054,0.0,0.0,0.0,0.0,0.0,9.13516e-316,9.13516e-316,1.0,-999,-999
27576,6.449,LD2,1.165,44.83,5.154,10.25,HMSDIS,0.44,4.4,0.9,2.0,51874.24,70.819,51761.925,70.666,46080.236,62.9,111583.88,152.3,69012.277,94.21,0.9986,0.9974,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.9993,98.8682,2.0,0.692308,1.30769,0.0269163,0.0294938,3.0461e-315,3.0461e-315,1.0,-999,-999
