toy,success,message,nit,nfev,chi2,max_abs_pull,exact_inversion_flag,physical_branch_flag,dpe_C,dpe_E,dpe_D,dtheta_e_C,dtheta_e_E,dtheta_e_D,dtheta_p_common,dpp_common
1864,True,Optimization terminated successfully.,2732,4076,47.709531,3.665212,0,1,2.148609,2.251034,2.238554,-1.080014,-1.126847,-1.361491,-0.789991,-0.174422
1865,True,Optimization terminated successfully.,2892,4344,44.770052,3.294542,0,1,0.203479,0.414310,0.360096,-0.194419,-0.385796,-0.608001,-1.858879,2.553956
1866,True,Optimization terminated successfully.,2893,4331,17.631190,2.266880,0,1,4.390140,4.499550,4.482856,-1.974177,-2.115836,-2.368900,0.476137,-3.317892
1867,True,Optimization terminated successfully.,3044,4539,36.614840,2.946113,0,1,0.683117,0.906564,0.826652,-0.340199,-0.546703,-0.791463,-1.645496,1.871271
1868,True,Optimization terminated successfully.,2597,3885,33.532969,2.778148,0,1,1.673058,1.820892,1.783407,-0.863695,-1.038366,-1.249114,-1.037205,0.531762
1869,True,Optimization terminated successfully.,2855,4263,37.917388,2.615192,0,1,0.175029,0.334218,0.196396,-0.209361,-0.370614,-0.506385,-2.009632,2.670160
1870,True,Optimization terminated successfully.,2856,4265,28.338130,2.839718,0,1,4.433283,4.547553,4.590229,-1.994308,-2.105714,-2.358050,0.517059,-3.396231
1871,True,Optimization terminated successfully.,3195,4766,20.626003,2.054807,0,1,9.361007,9.482056,9.398834,-4.231783,-4.375337,-4.547627,3.188084,-10.369275
1872,True,Optimization terminated successfully.,2935,4404,54.118413,3.431807,0,1,-0.136701,-0.112605,-0.138789,-0.070911,-0.142408,-0.355193,-2.098378,3.196443
1873,True,Optimization terminated successfully.,3229,4791,60.092316,4.420237,0,1,-0.553919,-0.451416,-0.485247,0.151268,-0.011163,-0.198118,-2.343956,3.720333
1874,True,Optimization terminated successfully.,2558,3856,45.646225,3.467884,0,1,1.773843,1.873972,1.914013,-0.917966,-1.021294,-1.265104,-1.072517,0.335811
1875,True,Optimization terminated successfully.,2555,3828,34.743360,2.580830,0,1,1.584867,1.737331,1.682657,-0.748210,-0.981485,-1.124901,-1.020730,0.600759
1876,True,Optimization terminated successfully.,2407,3637,59.798188,3.947440,0,1,1.244345,1.369872,1.301342,-0.701423,-0.774771,-0.985114,-1.368005,1.132024
1877,True,Optimization terminated successfully.,2737,4059,43.431425,2.877911,0,1,0.949982,1.052551,1.046134,-0.513775,-0.611193,-0.840766,-1.494970,1.597333
1878,True,Optimization terminated successfully.,2450,3634,27.047594,2.367125,0,1,0.769864,0.917604,0.962675,-0.425707,-0.640500,-0.841396,-1.558989,1.793283
1879,True,Optimization terminated successfully.,2652,3965,34.568932,2.451483,0,1,1.486945,1.605843,1.620912,-0.772393,-0.875101,-1.074711,-1.159936,0.717196
1880,True,Optimization terminated successfully.,3103,4646,37.862051,2.698214,0,1,-5.161469,-5.018486,-5.061636,2.112391,2.015462,1.810346,-4.795884,10.214971
1881,True,Optimization terminated successfully.,2888,4320,24.536908,2.939501,0,1,2.865507,3.067326,3.007294,-1.288785,-1.506139,-1.717132,-0.345606,-1.247098
1882,True,Optimization terminated successfully.,3131,4683,30.664794,3.146924,0,1,1.757619,1.917776,1.809796,-0.815699,-1.025744,-1.177929,-0.992234,0.393226
1883,True,Optimization terminated successfully.,2648,3939,39.890065,3.778577,0,1,0.057431,0.153416,0.081795,-0.126737,-0.251970,-0.394534,-2.037463,2.877038
1884,True,Optimization terminated successfully.,3336,4963,35.690951,2.672891,0,1,3.523093,3.721246,3.625705,-1.599308,-1.768618,-2.040505,-0.013582,-2.144355
1885,True,Optimization terminated successfully.,2808,4182,30.208895,2.788356,0,1,2.106459,2.280286,2.246227,-0.998931,-1.114865,-1.379201,-0.750514,-0.068621
1886,True,Optimization terminated successfully.,2764,4171,27.427687,2.423657,0,1,8.836308,8.930407,8.944387,-3.930329,-4.060970,-4.369440,2.827346,-9.659354
1887,True,Optimization terminated successfully.,2706,4026,46.830896,2.850216,0,1,1.488109,1.590003,1.533689,-0.734981,-0.864040,-1.127797,-1.242947,0.810622
1888,True,Optimization terminated successfully.,2429,3629,36.995163,3.124354,0,1,-0.854194,-0.762878,-0.748795,0.285370,0.099631,-0.119403,-2.540107,4.108462
1889,True,Optimization terminated successfully.,2727,4074,28.697802,3.010424,0,1,1.495286,1.569602,1.587375,-0.779387,-0.855822,-1.106065,-1.232449,0.792213
1890,True,Optimization terminated successfully.,3261,4876,21.124238,1.801238,0,1,1.007221,1.271273,1.145726,-0.572273,-0.774804,-0.922406,-1.454145,1.340119
1891,True,Optimization terminated successfully.,3242,4785,31.234125,2.304372,0,1,1.267122,1.430463,1.367942,-0.699258,-0.811237,-1.016660,-1.295887,1.018679
1892,True,Optimization terminated successfully.,2800,4171,37.674152,2.625101,0,1,1.215542,1.281230,1.330897,-0.692122,-0.770502,-0.917982,-1.352508,1.167496
1893,True,Optimization terminated successfully.,2545,3825,31.370371,3.172932,0,1,1.989164,2.047211,2.042833,-0.990670,-1.075536,-1.301090,-0.987014,0.087195
1894,True,Optimization terminated successfully.,2783,4169,44.513875,2.893467,0,1,1.540819,1.719842,1.652394,-0.786606,-0.890740,-1.189995,-1.129742,0.619298
1895,True,Optimization terminated successfully.,3378,5004,25.326760,2.442746,0,1,1.087676,1.185872,1.157294,-0.508290,-0.701991,-0.936013,-1.408413,1.378490
1896,True,Optimization terminated successfully.,3272,4888,54.790799,3.824488,0,1,0.779634,0.956946,0.828735,-0.463981,-0.559089,-0.782331,-1.561468,1.743521
1897,True,Optimization terminated successfully.,2878,4317,22.191997,2.258291,0,1,1.567659,1.721207,1.775164,-0.778285,-0.893679,-1.145000,-1.097649,0.574625
1898,True,Optimization terminated successfully.,2686,4028,52.395792,4.038703,0,1,1.489735,1.617825,1.512288,-0.808479,-0.883265,-1.047336,-1.223021,0.790347
1899,True,Optimization terminated successfully.,2500,3759,49.473612,3.542004,0,1,1.388860,1.527864,1.453743,-0.760685,-0.828477,-1.106322,-1.267800,0.976446
1900,True,Optimization terminated successfully.,2993,4453,44.888878,2.955364,0,1,-9.273389,-9.094149,-9.164642,3.941059,3.781422,3.638220,-7.113578,16.017301
1901,True,Optimization terminated successfully.,2612,3908,10.546288,2.092705,0,1,1.570281,1.698119,1.724468,-0.843058,-0.925822,-1.135486,-1.191238,0.644123
1902,True,Optimization terminated successfully.,3016,4490,28.494321,2.587386,0,1,1.577772,1.696971,1.694066,-0.776606,-0.889891,-1.125749,-1.161185,0.634534
1903,True,Optimization terminated successfully.,2972,4427,40.502025,2.782536,0,1,2.892534,2.973107,2.893042,-1.326147,-1.488302,-1.665107,-0.427111,-1.133000
1904,True,Optimization terminated successfully.,3038,4559,30.676595,3.270385,0,1,-1.124472,-1.014087,-1.091158,0.312942,0.249620,0.127663,-2.685989,4.527118
1905,True,Optimization terminated successfully.,2566,3869,41.668124,2.803529,0,1,0.784452,0.915841,0.838025,-0.415627,-0.539415,-0.779116,-1.576242,1.815958
1906,True,Optimization terminated successfully.,2661,3989,31.809191,2.700273,0,1,0.429121,0.565980,0.501562,-0.302038,-0.464319,-0.632116,-1.767829,2.285253
1907,True,Optimization terminated successfully.,2832,4217,23.197731,2.083339,0,1,-0.210960,-0.184558,-0.193203,0.002565,-0.168634,-0.368495,-2.171337,3.269399
1908,True,Optimization terminated successfully.,2651,3940,25.028901,2.663049,0,1,1.318306,1.425213,1.423893,-0.617760,-0.750827,-0.990838,-1.243126,0.988062
1909,True,Optimization terminated successfully.,2625,3937,33.169627,3.370592,0,1,1.923040,2.046278,1.986951,-0.867287,-0.991071,-1.334833,-0.940179,0.164009
1910,True,Optimization terminated successfully.,2715,4039,22.323867,2.211836,0,1,-0.283915,-0.184649,-0.239536,-0.018117,-0.080951,-0.339341,-2.123987,3.308618
1911,True,Optimization terminated successfully.,3123,4640,30.785532,2.968878,0,1,2.737266,2.890981,2.796606,-1.241423,-1.489301,-1.554869,-0.499953,-0.975179
1912,True,Optimization terminated successfully.,2676,4035,22.955587,1.937253,0,1,0.027991,0.146990,0.160379,-0.101260,-0.194408,-0.485369,-1.899674,2.808476
1913,True,Optimization terminated successfully.,2949,4399,60.186557,4.413726,0,1,-0.167944,0.049030,-0.036660,-0.017359,-0.147864,-0.418937,-2.013123,3.075770
1914,True,Optimization terminated successfully.,2745,4100,50.569862,3.295990,0,1,2.053705,2.115336,2.054715,-0.935054,-1.052665,-1.299870,-0.948867,0.076213
1915,True,Optimization terminated successfully.,2613,3885,30.058629,2.453263,0,1,1.050677,1.211987,1.193353,-0.507723,-0.710369,-0.887878,-1.336822,1.332021
1916,True,Optimization terminated successfully.,3045,4499,14.060213,1.920145,0,1,-0.076505,0.075031,0.045746,-0.018106,-0.195471,-0.419764,-2.030413,3.023599
1917,True,Optimization terminated successfully.,2896,4287,33.883614,2.425096,0,1,2.584544,2.677215,2.585059,-1.243338,-1.376385,-1.538403,-0.547774,-0.715513
1918,True,Optimization terminated successfully.,2588,3851,34.553355,2.490365,0,1,1.360724,1.504407,1.408761,-0.705665,-0.813899,-1.028093,-1.321675,0.942727
1919,True,Optimization terminated successfully.,2541,3783,42.090942,3.969706,0,1,1.939257,1.958313,1.920463,-0.932134,-1.044214,-1.245332,-1.003032,0.213326
1920,True,Optimization terminated successfully.,3247,4815,20.479407,1.996884,0,1,1.850226,2.053356,1.983561,-0.977641,-1.103334,-1.277391,-0.962903,0.169795
1921,True,Optimization terminated successfully.,2416,3603,26.880753,2.414113,0,1,1.760789,1.840638,1.861685,-0.844902,-0.973839,-1.202384,-1.026726,0.403389
1922,True,Optimization terminated successfully.,2638,3955,42.695805,3.020783,0,1,0.201146,0.324345,0.285452,-0.288075,-0.293019,-0.536938,-1.994985,2.623076
1923,True,Optimization terminated successfully.,2621,3927,46.157512,3.351992,0,1,1.322399,1.472755,1.413713,-0.666292,-0.833148,-1.028529,-1.320506,0.972520
1924,True,Optimization terminated successfully.,2668,3971,38.993416,3.344808,0,1,1.670283,1.813853,1.790300,-0.932382,-0.934644,-1.197024,-1.167875,0.491795
1925,True,Optimization terminated successfully.,2722,4072,38.294208,2.885790,0,1,-0.431612,-0.297129,-0.294574,0.073115,-0.084881,-0.265082,-2.210074,3.453214
1926,True,Optimization terminated successfully.,2817,4195,25.627453,2.045350,0,1,0.766285,1.027495,0.959542,-0.507834,-0.634489,-0.850046,-1.616016,1.674078
1927,True,Optimization terminated successfully.,2579,3866,23.096077,2.225762,0,1,1.646511,1.751029,1.728984,-0.865604,-0.932943,-1.127236,-1.091036,0.581773
1928,True,Optimization terminated successfully.,2848,4259,14.836774,1.877329,0,1,2.293454,2.410226,2.348082,-1.102975,-1.200454,-1.406506,-0.712221,-0.324336
1929,True,Optimization terminated successfully.,2504,3745,17.877701,2.348932,0,1,1.924700,2.006274,1.944846,-0.915911,-1.024425,-1.255772,-0.935110,0.200506
1930,True,Optimization terminated successfully.,3006,4473,51.380553,3.708749,0,1,1.727675,1.809121,1.740053,-0.810754,-0.937464,-1.119051,-1.024972,0.499032
1931,True,Optimization terminated successfully.,3180,4711,47.357068,3.684203,0,1,0.102463,0.233552,0.175219,-0.138734,-0.272687,-0.515538,-1.902003,2.747338
1932,True,Optimization terminated successfully.,2549,3791,31.930339,2.544119,0,1,1.393749,1.496860,1.474727,-0.725324,-0.882447,-1.074963,-1.220415,0.945573
1933,True,Optimization terminated successfully.,3155,4740,34.766327,3.658442,0,1,4.176292,4.284936,4.220293,-1.864189,-2.066068,-2.271018,0.339318,-2.973970
1934,True,Optimization terminated successfully.,2882,4289,17.980011,2.062913,0,1,1.003743,1.162153,1.104242,-0.532987,-0.721969,-0.868494,-1.439006,1.476360
1935,True,Optimization terminated successfully.,2569,3872,22.980939,2.279495,0,1,0.880492,0.988425,0.878645,-0.458448,-0.608207,-0.786710,-1.503961,1.666612
1936,True,Optimization terminated successfully.,2853,4304,24.682385,2.487781,0,1,1.657068,1.794467,1.752794,-0.872443,-0.995794,-1.132402,-1.102276,0.558649
1937,True,Optimization terminated successfully.,3275,4868,43.399252,2.724435,0,1,2.436640,2.564716,2.446199,-1.141499,-1.286849,-1.473514,-0.643182,-0.545677
1938,True,Optimization terminated successfully.,2767,4168,38.421750,3.127617,0,1,6.789854,6.908575,6.919902,-3.051782,-3.243646,-3.485575,1.703245,-6.796924
1939,True,Optimization terminated successfully.,2531,3803,27.833571,2.430439,0,1,-1.925560,-1.796946,-1.802902,0.736831,0.557543,0.383522,-3.083357,5.599224
1940,True,Optimization terminated successfully.,3186,4747,39.598206,2.740667,0,1,-1.555448,-1.439179,-1.490386,0.628225,0.476472,0.241768,-2.880520,5.171395
1941,True,Optimization terminated successfully.,3167,4722,40.026158,2.886888,0,1,2.499150,2.645745,2.639733,-1.198094,-1.318999,-1.569099,-0.556576,-0.688989
1942,True,Optimization terminated successfully.,3187,4724,20.757925,1.997535,0,1,1.388389,1.573349,1.529866,-0.637792,-0.833185,-1.077887,-1.105302,0.835298
1943,True,Optimization terminated successfully.,2827,4241,41.229599,3.407367,0,1,2.206887,2.376278,2.293793,-1.050714,-1.219852,-1.423734,-0.675735,-0.237676
1944,True,Optimization terminated successfully.,3211,4785,52.135059,3.491071,0,1,2.923445,3.020455,3.012420,-1.374029,-1.484208,-1.716730,-0.431565,-1.203540
1945,True,Optimization terminated successfully.,2502,3752,30.848632,2.497026,0,1,1.692554,1.917721,1.773000,-0.890910,-0.962568,-1.226205,-1.083295,0.452605
1946,True,Optimization terminated successfully.,3448,5128,22.960356,2.617810,0,1,1.448975,1.618158,1.538062,-0.711286,-0.889479,-1.105734,-1.233037,0.823533
1947,True,Optimization terminated successfully.,3211,4764,38.879969,3.307125,0,1,5.536577,5.663642,5.629007,-2.533679,-2.709495,-2.812236,1.055834,-4.940749
1948,True,Optimization terminated successfully.,2622,3947,31.027712,2.599505,0,1,0.342832,0.391431,0.375611,-0.236848,-0.392636,-0.584044,-1.851299,2.448111
1949,True,Optimization terminated successfully.,3156,4712,34.734668,2.766110,0,1,2.047899,2.159571,2.111609,-0.941454,-1.093731,-1.315561,-0.832251,0.032545
1950,True,Optimization terminated successfully.,2856,4258,44.241198,3.032739,0,1,-1.957100,-1.780588,-1.822175,0.767247,0.611761,0.371805,-3.112487,5.663208
1951,True,Optimization terminated successfully.,2758,4121,45.376532,3.076981,0,1,1.752983,1.874305,1.806735,-0.835326,-1.008455,-1.220254,-1.005171,0.395467
1952,True,Optimization terminated successfully.,3061,4561,45.146780,2.985528,0,1,1.018421,1.186953,1.127450,-0.526655,-0.720700,-0.861959,-1.396590,1.414873
1953,True,Optimization terminated successfully.,3013,4468,15.931457,1.743529,0,1,1.789090,1.905303,1.855715,-0.849620,-1.042883,-1.252675,-1.031852,0.367661
1954,True,Optimization terminated successfully.,2354,3520,51.288935,3.588553,0,1,1.045252,1.081461,1.084066,-0.495531,-0.615862,-0.780651,-1.362059,1.477332
1955,True,Optimization terminated successfully.,2540,3778,33.601552,2.898103,0,1,0.364182,0.611833,0.546412,-0.290170,-0.415276,-0.573434,-1.696560,2.276066
1956,True,Optimization terminated successfully.,3310,4935,50.181654,3.346990,0,1,9.892233,9.975016,9.917547,-4.411901,-4.525718,-4.729224,3.468694,-11.060021
1957,True,Optimization terminated successfully.,2904,4293,30.994570,2.256198,0,1,3.584498,3.721055,3.651482,-1.679622,-1.803814,-1.981915,-0.055827,-2.229160
1958,True,Optimization terminated successfully.,2542,3845,51.150240,3.386625,0,1,1.471127,1.620180,1.510461,-0.791100,-0.855280,-1.045484,-1.194460,0.838783
1959,True,Optimization terminated successfully.,4817,7121,25.506028,2.624321,0,1,1.149902,1.243511,1.247309,-0.591228,-0.769429,-0.984422,-1.355759,1.252107
1960,True,Optimization terminated successfully.,3156,4696,26.645960,2.778225,0,1,3.107358,3.192406,3.152393,-1.487347,-1.586180,-1.815044,-0.298150,-1.449863
1961,True,Optimization terminated successfully.,2692,4057,37.974010,2.892430,0,1,1.592030,1.789183,1.732367,-0.817862,-0.904767,-1.178672,-1.072232,0.627561
1962,True,Optimization terminated successfully.,2751,4107,29.539255,2.291514,0,1,0.697016,0.826477,0.799330,-0.400220,-0.618311,-0.724365,-1.660207,1.903748
1963,True,Optimization terminated successfully.,2615,3932,21.248747,2.672863,0,1,1.735649,1.871650,1.865607,-0.805041,-1.033130,-1.223412,-1.064359,0.412918
1964,True,Optimization terminated successfully.,3109,4619,58.548663,3.771204,0,1,1.890705,2.098666,1.987574,-0.894075,-1.114920,-1.305401,-0.915971,0.162916
1965,True,Optimization terminated successfully.,2821,4236,59.849816,3.284323,1,0,-29.682554,-29.584717,-29.644990,12.786467,12.705954,12.543932,-18.317785,45.009677
1966,True,Optimization terminated successfully.,2998,4463,30.366379,2.531816,0,1,2.805281,2.966564,2.807883,-1.396011,-1.516421,-1.676071,-0.552327,-1.159518
1967,True,Optimization terminated successfully.,2773,4121,33.187744,3.568849,0,1,1.627575,1.809222,1.755221,-0.787990,-0.951596,-1.186547,-1.155193,0.566462
1968,True,Optimization terminated successfully.,2738,4071,27.322909,2.606677,0,1,-1.051792,-0.986951,-1.056357,0.383332,0.276938,0.038511,-2.650315,4.435072
1969,True,Optimization terminated successfully.,2704,4065,24.184442,2.600147,0,1,0.133621,0.311730,0.271257,-0.195520,-0.246402,-0.515033,-1.885934,2.659095
1970,True,Optimization terminated successfully.,3060,4592,43.045039,3.118485,0,1,1.375782,1.480633,1.465938,-0.710197,-0.843818,-1.134791,-1.301230,0.901649
1971,True,Optimization terminated successfully.,2495,3712,22.510404,2.340821,0,1,2.742009,2.829548,2.807779,-1.241329,-1.442634,-1.586214,-0.550948,-0.993607
1972,True,Optimization terminated successfully.,2376,3580,26.696288,2.654559,0,1,1.774754,1.854735,1.831440,-0.751288,-0.999516,-1.167294,-0.991234,0.415168
1973,True,Optimization terminated successfully.,2851,4251,20.339031,2.016984,0,1,-0.085911,0.013705,-0.081356,-0.060954,-0.215410,-0.370436,-2.118763,3.047873
1974,True,Optimization terminated successfully.,2886,4306,50.821536,3.875625,0,1,1.112071,1.182808,1.161134,-0.605043,-0.697541,-0.928239,-1.418973,1.304871
1975,True,Optimization terminated successfully.,2870,4291,34.338779,2.665010,0,1,2.441698,2.550152,2.544723,-1.119345,-1.322165,-1.566988,-0.653423,-0.593676
1976,True,Optimization terminated successfully.,2215,3325,24.480027,2.252752,0,1,1.322783,1.392651,1.407630,-0.655785,-0.743873,-1.025142,-1.289965,1.072313
1977,True,Optimization terminated successfully.,2335,3474,33.805018,2.678417,0,1,2.447406,2.627126,2.545544,-1.124536,-1.278849,-1.479840,-0.622239,-0.627863
