run,requested_run_type,phase,bigtable_source,run_type,target,ebeam,hms_p,shms_p,root_file,root_entries,selected_entries,ct_method,ct_reference_runs,ctmean,ctmean_err,ctsigma,ctsigma_err,rf_period_ns,ct_low,ct_high,random_left_low,random_left_high,random_right_low,random_right_high,n_coin,n_random_peaks,n_random_total,random_mean,good_coin,good_coin_err,BCM2_Q,ps5,ps6,active_prescale,prescale_factor,comp_livetime,h_esing_Eff,p_hadron_Eff,trigger_eff,pid_eff,boil_corr,norm_factor,normalized_yield,normalized_yield_err,bigtable_normyield,bigtable_normyield_err,status,reason
28237,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,Cu,10.676,-5.343,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28237_-1.root,407935,32727,TWO_STAGE_GAUSSIAN_FIT,,51.23483459,0.006656020326,0.3969266108,0.007003179041,4,49.23483459,53.23483459,33.23483459,45.23483459,57.23483459,69.23483459,5298,6,10428,1738,3560,74.75069676,42.67,-1,1,ps6,1,0.99963,0.9991,0.9747,1,1,1,0.02407454849,85.70539262,1.799589274,94.6212,1.959,OK,
28239,HMSDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,HMSDIS,Al,10.676,-5.343,2.978,,-1,-1,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,1,1,nan,nan,nan,nan,nan,nan,SKIPPED_UNSUPPORTED_RUN_TYPE,ONLY_PI_SIDIS_AND_PI_PLUS_SIDIS_ARE_SUPPORTED
28240,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LD2,10.676,-5.343,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28240_-1.root,1416455,142634,TWO_STAGE_GAUSSIAN_FIT,,51.24249884,0.002827763683,0.3924954609,0.002988243833,4,49.24249884,53.24249884,33.24249884,45.24249884,57.24249884,69.24249884,28297,6,43496,7249.333333,21047.66667,171.7708422,71.701,-1,1,ps6,1,0.99948,0.9992,0.9771,1,1,1,0.01429253421,300.8244959,2.455040639,339.529,2.65956,OK,
28241,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LD2,10.676,-5.343,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28241_-1.root,1247945,125631,TWO_STAGE_GAUSSIAN_FIT,,51.24706736,0.003047502442,0.3959583329,0.003190549312,4,49.24706736,53.24706736,33.24706736,45.24706736,57.24706736,69.24706736,25049,6,38290,6381.666667,18667.33333,161.5939699,63.758,-1,1,ps6,1,0.99947,0.9992,0.9768,1,1,1,0.01607820181,300.1371525,2.598140459,338.787,2.81438,OK,
28242,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LD2,10.676,-5.343,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28242_-1.root,1546633,156246,TWO_STAGE_GAUSSIAN_FIT,,51.25180065,0.00267187427,0.3892852456,0.002757778093,4,49.25180065,53.25180065,33.25180065,45.25180065,57.25180065,69.25180065,31199,6,47490,7915,23284,180.327942,77.275,-1,1,ps6,1,0.99949,0.9992,0.977,1,1,1,0.01326280987,308.8112651,2.391655209,348.014,2.58869,OK,
28243,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LD2,10.676,-5.343,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28243_-1.root,1494883,149915,TWO_STAGE_GAUSSIAN_FIT,,51.25223889,0.002736731145,0.3884093455,0.002819536399,4,49.25223889,53.25223889,33.25223889,45.25223889,57.25223889,69.25223889,29582,6,45737,7622.833333,21959.16667,175.6487182,74.675,-1,1,ps6,1,0.99946,0.9992,0.9767,1,1,1,0.01372921601,301.4821425,2.411519194,338.748,2.60887,OK,
28244,HMSDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,HMSDIS,LD2,10.676,-5.343,2.978,,-1,-1,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,1,1,nan,nan,nan,nan,nan,nan,SKIPPED_UNSUPPORTED_RUN_TYPE,ONLY_PI_SIDIS_AND_PI_PLUS_SIDIS_ARE_SUPPORTED
28245,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LD2,10.676,-5.343,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28245_-1.root,923518,80927,TWO_STAGE_GAUSSIAN_FIT,,51.28360816,0.003054920793,0.3837139932,0.003046119067,4,49.28360816,53.28360816,33.28360816,45.28360816,57.28360816,69.28360816,23783,6,21753,3625.5,20157.5,156.1641764,70.649,-1,1,ps6,1,0.99971,0.9991,0.9792,1,1,1,0.01447236746,291.726747,2.260065345,326.531,2.43145,OK,
28246,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LD2,10.676,-5.343,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28246_-1.root,2273493,199164,TWO_STAGE_GAUSSIAN_FIT,,51.25771233,0.002295078598,0.3940163868,0.00237689432,4,49.25771233,53.25771233,33.25771233,45.25771233,57.25771233,69.25771233,44030,6,58629,9771.5,34258.5,213.6786918,120.5,-1,1,ps6,1,0.99906,0.999,0.9762,1,1,1,0.008517597044,291.8000983,1.820028994,327.91,1.9728,OK,
28247,HMSDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,HMSDIS,LD2,10.676,-5.343,2.978,,-1,-1,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,1,1,nan,nan,nan,nan,nan,nan,SKIPPED_UNSUPPORTED_RUN_TYPE,ONLY_PI_SIDIS_AND_PI_PLUS_SIDIS_ARE_SUPPORTED
28248,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,Dummy,10.676,-5.343,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28248_-1.root,81158,5921,TWO_STAGE_GAUSSIAN_FIT,,51.32739783,0.007930034495,0.4199005766,0.007941006235,4,49.32739783,53.32739783,33.32739783,45.32739783,57.32739783,69.32739783,3664,6,912,152,3512,60.73988256,80.414,-1,1,ps6,1,0.99994,0.9992,0.9812,1,1,1,0.01268482348,44.54910006,0.7704746884,50.1495,0.819466,OK,
28249,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,Dummy,10.676,-5.343,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28249_-1.root,82437,6004,TWO_STAGE_GAUSSIAN_FIT,,51.32732097,0.007858113485,0.420216391,0.007714291202,4,49.32732097,53.32732097,33.32732097,45.32732097,57.32732097,69.32732097,3715,6,914,152.3333333,3562.666667,61.15871883,83.607,-1,1,ps6,1,1,0.9995,0.9806,1,1,1,0.0122034513,43.47682916,0.7463474468,48.4436,0.790314,OK,
28250,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,Dummy,10.676,-5.343,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28250_-1.root,87664,6527,TWO_STAGE_GAUSSIAN_FIT,,51.29549084,0.006816748572,0.3663413403,0.006603162713,4,49.29549084,53.29549084,33.29549084,45.29549084,57.29549084,69.29549084,4050,6,929,154.8333333,3895.166667,63.84203596,89.294,-1,1,ps6,1,0.99999,0.9995,0.9822,1,1,1,0.01140773271,44.43502018,0.7282928817,49.5514,0.772397,OK,
28251,HMSDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,HMSDIS,Dummy,10.676,-5.343,2.978,,-1,-1,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,1,1,nan,nan,nan,nan,nan,nan,SKIPPED_UNSUPPORTED_RUN_TYPE,ONLY_PI_SIDIS_AND_PI_PLUS_SIDIS_ARE_SUPPORTED
28252,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,C,10.676,-5.343,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28252_-1.root,526166,42418,TWO_STAGE_GAUSSIAN_FIT,,51.29233224,0.0042704711,0.4343142812,0.004267966275,4,49.29233224,53.29233224,33.29233224,45.29233224,57.29233224,69.29233224,14194,6,10786,1797.666667,12396.33333,120.3894144,80.66,-1,1,ps6,1,0.99983,0.9992,0.9811,1,1,1,0.01264881724,156.7989548,1.522783701,176.279,1.6351,OK,
28253,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,C,10.676,-5.343,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28253_-1.root,562230,45785,TWO_STAGE_GAUSSIAN_FIT,,51.30134016,0.004493022744,0.4613271327,0.004707271224,4,49.30134016,53.30134016,33.30134016,45.30134016,57.30134016,69.30134016,15326,6,11880,1980,13346,125.1239386,86.924,-1,1,ps6,1,0.99985,0.9992,0.9824,1,1,1,0.01172153981,156.4356703,1.466645227,177.741,1.57979,OK,
28255,HMSDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,HMSDIS,C,10.676,-5.343,2.978,,-1,-1,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,1,1,nan,nan,nan,nan,nan,nan,SKIPPED_UNSUPPORTED_RUN_TYPE,ONLY_PI_SIDIS_AND_PI_PLUS_SIDIS_ARE_SUPPORTED
28256,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,Cu,10.676,-5.343,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28256_-1.root,716665,49605,TWO_STAGE_GAUSSIAN_FIT,,51.28413271,0.004860642591,0.4376832982,0.00483647351,4,49.28413271,53.28413271,33.28413271,45.28413271,57.28413271,69.28413271,11327,6,14615,2435.833333,8891.166667,108.3188452,109.19,-1,1,ps6,1,0.99976,0.9992,0.9783,1,1,1,0.009371236502,83.32122561,1.015081516,93.1827,1.10089,OK,
28257,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,Cu,10.676,-5.343,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28257_-1.root,657486,45071,TWO_STAGE_GAUSSIAN_FIT,,51.27171623,0.004815496448,0.3982747392,0.004963370223,4,49.27171623,53.27171623,33.27171623,45.27171623,57.27171623,69.27171623,10428,6,13251,2208.5,8219.5,103.9042027,100.88,-1,1,ps6,1,0.99978,0.9992,0.9786,1,1,1,0.01013988069,83.34474933,1.053576218,94.8659,1.14968,OK,
28258,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,Cu,10.676,-5.343,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28258_-1.root,614004,42426,TWO_STAGE_GAUSSIAN_FIT,,51.27761063,0.005104973831,0.4336629891,0.005136276969,4,49.27761063,53.27761063,33.27761063,45.27761063,57.27761063,69.27761063,9844,6,12517,2086.166667,7757.833333,100.9539224,94.785,-1,1,ps6,1,0.99976,0.9991,0.9791,1,1,1,0.01078769401,83.68913216,1.089060024,95.8149,1.18926,OK,
28259,HMSDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,HMSDIS,Cu,10.676,-5.343,2.978,,-1,-1,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,1,1,nan,nan,nan,nan,nan,nan,SKIPPED_UNSUPPORTED_RUN_TYPE,ONLY_PI_SIDIS_AND_PI_PLUS_SIDIS_ARE_SUPPORTED
28260,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,10.676,-5.343,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28260_-1.root,541391,50575,TWO_STAGE_GAUSSIAN_FIT,,51.27198648,0.003266371615,0.3819331177,0.003243337069,4,49.27198648,53.27198648,33.27198648,45.27198648,57.27198648,69.27198648,19849,6,11936,1989.333333,17859.66667,142.0582822,94.869,-1,1,ps6,1,0.99983,0.9992,0.9826,1,1,1,0.01073792406,191.7757445,1.525411047,216.101,1.63462,OK,
28261,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,10.676,-5.343,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28261_-1.root,517546,48368,TWO_STAGE_GAUSSIAN_FIT,,51.28869278,0.003487929343,0.3870549751,0.003500459468,4,49.28869278,53.28869278,33.28869278,45.28869278,57.28869278,69.28869278,18789,6,11249,1874.833333,16914.16667,138.2080758,90.825,-1,1,ps6,1,0.99981,0.9991,0.9819,1,1,1,0.01122537604,189.8678812,1.551437622,213.262,1.66216,OK,
28262,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,10.676,-5.343,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28262_-1.root,597969,56452,TWO_STAGE_GAUSSIAN_FIT,,51.34235879,0.003053609203,0.4006376601,0.00287038229,4,49.34235879,53.34235879,33.34235879,45.34235879,57.34235879,69.34235879,21919,6,13173,2195.5,19723.5,149.281334,104.59,-1,1,ps6,1,0.99984,0.9993,0.9824,1,1,1,0.009740810363,192.1228732,1.454121165,215.885,1.55852,OK,
28263,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,10.676,-5.343,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28263_-1.root,651640,61080,TWO_STAGE_GAUSSIAN_FIT,,51.32899342,0.00310557772,0.4178743291,0.003026999046,4,49.32899342,53.32899342,33.32899342,45.32899342,57.32899342,69.32899342,23498,6,14274,2379,21119,154.578459,113.76,-1,1,ps6,1,0.9998,0.9992,0.9824,1,1,1,0.008956874829,189.1602395,1.384539909,212.758,1.48286,OK,
28264,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LH2,10.676,-5.343,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28264_-1.root,791228,57150,TWO_STAGE_GAUSSIAN_FIT,,51.29075295,0.003689994546,0.4544761958,0.003762681841,4,49.29075295,53.29075295,33.29075295,45.29075295,57.29075295,69.29075295,21999,6,13355,2225.833333,19773.16667,149.5659461,105.55,1,-1,ps5,1,0.99973,0.9993,0.9768,1,1,1,0.00970861992,191.9701598,1.452078923,216.785,1.55734,OK,
28265,HMSDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,HMSDIS,LH2,10.676,-5.343,2.978,,-1,-1,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,1,1,nan,nan,nan,nan,nan,nan,SKIPPED_UNSUPPORTED_RUN_TYPE,ONLY_PI_SIDIS_AND_PI_PLUS_SIDIS_ARE_SUPPORTED
28266,HMSDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,HMSDIS,LH2,10.676,-5.343,2.978,,-1,-1,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,1,1,nan,nan,nan,nan,nan,nan,SKIPPED_UNSUPPORTED_RUN_TYPE,ONLY_PI_SIDIS_AND_PI_PLUS_SIDIS_ARE_SUPPORTED
28267,PI+SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI+SIDIS,LD2,10.676,-5.343,2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28267_-1.root,2177541,190769,TWO_STAGE_GAUSSIAN_FIT,,51.30954117,0.002725554141,0.4587331554,0.002808138243,4,49.30954117,53.30954117,33.30954117,45.30954117,57.30954117,69.30954117,41458,6,56624,9437.333333,32020.66667,207.4388799,114.88,-1,1,ps6,1,0.9991,0.999,0.978,1,1,1,0.00891748261,285.5437382,1.849832604,321.763,2.00965,OK,
28270,PI-SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI-SIDIS,LD2,10.676,-5.343,-5.154,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28270_-1.root,193594,13085,TWO_STAGE_GAUSSIAN_FIT,,51.29822021,0.005418582132,0.4411683857,0.005452970497,4,49.29822021,53.29822021,33.29822021,45.29822021,57.29822021,69.29822021,9180,6,1487,247.8333333,8932.166667,96.02762913,126.38,-1,1,ps6,1,0.99995,0.9989,0.967,1,1,1,0.008192093058,73.17314054,0.7866672739,75.5566,0.803522,OK,
28284,HMSDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,HMSDIS,Dummy,10.676,-5.343,-3.837,,-1,-1,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,1,1,nan,nan,nan,nan,nan,nan,SKIPPED_UNSUPPORTED_RUN_TYPE,ONLY_PI_SIDIS_AND_PI_PLUS_SIDIS_ARE_SUPPORTED
28306,PI-SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI-SIDIS,LH2,10.676,-5.343,-3.837,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28306_-1.root,343151,49754,TWO_STAGE_GAUSSIAN_FIT,,51.25980888,0.003865239638,0.3625598035,0.003645494908,4,49.25980888,53.25980888,33.25980888,45.25980888,57.25980888,69.25980888,12026,6,14755,2459.166667,9566.833333,111.5161921,100.78,-1,1,ps6,1,0.99982,0.9991,0.9847,1,1,1,0.01008767145,96.5070715,1.124938708,93.5392,1.11001,OK,
28307,PI-SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI-SIDIS,LH2,10.676,-5.343,-3.837,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28307_-1.root,241613,34307,TWO_STAGE_GAUSSIAN_FIT,,51.27268315,0.004594317127,0.3636827051,0.004334904853,4,49.27268315,53.27268315,33.27268315,45.27268315,57.27268315,69.27268315,8700,6,10011,1668.5,7031.5,94.75274842,72.401,-1,1,ps6,1,0.99986,0.9992,0.9837,1,1,1,0.01405403867,98.82097288,1.33165879,95.4598,1.3132,OK,
28308,PI-SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI-SIDIS,LH2,10.676,-5.343,-3.837,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28308_-1.root,351059,50564,TWO_STAGE_GAUSSIAN_FIT,,51.270483,0.00395464728,0.3647534825,0.003801834181,4,49.270483,53.270483,33.270483,45.270483,57.270483,69.270483,12241,6,15169,2528.166667,9712.833333,112.5271572,102.44,-1,1,ps6,1,0.99987,0.9992,0.9847,1,1,1,0.009922715254,96.37767948,1.116574939,93.5138,1.09959,OK,
28309,PI-SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI-SIDIS,LH2,10.676,-5.343,-3.837,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28309_-1.root,296983,42337,TWO_STAGE_GAUSSIAN_FIT,,51.26998076,0.004052814906,0.3540113325,0.003772233114,4,49.26998076,53.26998076,33.26998076,45.26998076,57.26998076,69.26998076,10439,6,12238,2039.666667,8399.333333,103.8216954,87.247,-1,1,ps6,1,0.99987,0.9992,0.9847,1,1,1,0.01165063499,97.8575668,1.209588677,93.5372,1.18906,OK,
28310,PI-SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI-SIDIS,Dummy,10.676,-5.343,-3.837,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28310_-1.root,50111,5316,TWO_STAGE_GAUSSIAN_FIT,,51.30531174,0.008514592059,0.3615441477,0.007822465216,4,49.30531174,53.30531174,33.30531174,45.30531174,57.30531174,69.30531174,2653,6,1052,175.3333333,2477.666667,51.79017496,83.558,-1,1,ps6,1,0.99998,0.9994,0.987,1,1,1,0.01213288697,30.06124962,0.628364339,29.123,0.618731,OK,
28311,PI-SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI-SIDIS,Dummy,10.676,-5.343,-3.837,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28311_-1.root,50706,5244,TWO_STAGE_GAUSSIAN_FIT,,51.32011134,0.008711370705,0.3614013635,0.007686405217,4,49.32011134,53.32011134,33.32011134,45.32011134,57.32011134,69.32011134,2559,6,1053,175.5,2383.5,50.87484644,84.476,-1,1,ps6,1,1,0.9995,0.9852,1,1,1,0.01202152204,28.65329777,0.6115930875,27.6275,0.601193,OK,
28312,PI-SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI-SIDIS,Dummy,10.676,-5.343,-3.837,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28312_-1.root,48369,4991,TWO_STAGE_GAUSSIAN_FIT,,51.30676618,0.008621106677,0.3515702117,0.007646418642,4,49.30676618,53.30676618,33.30676618,45.30676618,57.30676618,69.30676618,2459,6,956,159.3333333,2299.666667,49.85534631,77.836,-1,1,ps6,1,1,0.9993,0.9854,1,1,1,0.0130470115,30.00377745,0.6504632767,28.9057,0.640467,OK,
28313,PI-SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI-SIDIS,Dummy,10.676,-5.343,-3.837,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28313_-1.root,61547,6331,TWO_STAGE_GAUSSIAN_FIT,,51.32928966,0.008007653921,0.3640297394,0.00724001598,4,49.32928966,53.32928966,33.32928966,45.32928966,57.32928966,69.32928966,3150,6,1223,203.8333333,2946.166667,56.42669778,99.86,-1,1,ps6,1,0.99998,0.9995,0.9862,1,1,1,0.01015942966,29.931373,0.5732630668,28.7917,0.563197,OK,
28314,PI-SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI-SIDIS,LH2,10.676,-5.343,-3.837,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28314_-1.root,85045,11869,TWO_STAGE_GAUSSIAN_FIT,,51.31011114,0.00845707429,0.3787023816,0.008179309637,4,49.31011114,53.31011114,33.31011114,45.31011114,57.31011114,69.31011114,3050,6,3388,564.6666667,2485.333333,56.07237387,25.788,-1,1,ps6,1,0.99989,0.999,0.9846,1,1,1,0.03942800417,97.99173303,2.210821791,93.444,2.17044,OK,
28315,PI-SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI-SIDIS,LH2,10.676,-5.343,-3.837,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28315_-1.root,282140,40430,TWO_STAGE_GAUSSIAN_FIT,,51.30657454,0.00426964824,0.3589148664,0.003941714412,4,49.30657454,53.30657454,33.30657454,45.30657454,57.30657454,69.30657454,10274,6,11914,1985.666667,8288.333333,102.980311,87.03,-1,1,ps6,1,0.99989,0.9991,0.9843,1,1,1,0.01168536675,96.85221474,1.203362701,93.2901,1.18371,OK,
28317,PI-SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI-SIDIS,LH2,10.676,-5.343,-3.837,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28317_-1.root,300699,43211,TWO_STAGE_GAUSSIAN_FIT,,51.31601272,0.004058772136,0.3525039714,0.003613926789,4,49.31601272,53.31601272,33.31601272,45.31601272,57.31601272,69.31601272,10926,6,12460,2076.666667,8849.333333,106.1701988,92.879,-1,1,ps6,1,0.99991,0.9992,0.9848,1,1,1,0.01094261431,96.83484158,1.161779537,93.2019,1.14509,OK,
28318,PI-SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI-SIDIS,LH2,10.676,-5.343,-3.837,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28318_-1.root,356675,51911,TWO_STAGE_GAUSSIAN_FIT,,51.30579263,0.003747114124,0.3570982866,0.00338742494,4,49.30579263,53.30579263,33.30579263,45.30579263,57.30579263,69.30579263,13354,6,15024,2504,10850,117.3513244,109.92,-1,1,ps6,1,0.9999,0.9992,0.9847,1,1,1,0.009247202084,100.3321426,1.085171411,96.6058,1.0676,OK,
28319,PI-SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI-SIDIS,LH2,10.676,-5.343,-2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28319_-1.root,632213,98451,TWO_STAGE_GAUSSIAN_FIT,,51.28624359,0.003548443928,0.3544448134,0.003321187261,4,49.28624359,53.28624359,33.28624359,45.28624359,57.28624359,69.28624359,13793,6,32564,5427.333333,8365.666667,121.2334754,96.78,-1,1,ps6,1,0.99978,0.9992,0.9854,1,1,1,0.01049651073,87.81030996,1.272528476,95.8349,1.34829,OK,
28321,PI-SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI-SIDIS,LH2,10.676,-5.343,-2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28321_-1.root,493060,76500,TWO_STAGE_GAUSSIAN_FIT,,51.2805528,0.004178186533,0.3657002407,0.004022370579,4,49.2805528,53.2805528,33.2805528,45.2805528,57.2805528,69.2805528,10868,6,25186,4197.666667,6670.333333,107.5528294,76.545,-1,1,ps6,1,0.99979,0.9992,0.9853,1,1,1,0.01327252267,88.5321504,1.427497367,96.8646,1.51442,OK,
28322,PI-SIDIS,phase2,bigtable/rsidis_bigtable_phase2.csv,PI-SIDIS,LH2,10.676,-5.343,-2.978,/lustre24/expphy/volatile/hallc/c-rsidis/pdbforce/replay/ROOTfiles/coin_replay_production_28322_-1.root,706912,110861,TWO_STAGE_GAUSSIAN_FIT,,51.2785375,0.003544626318,0.3686338702,0.003427771634,4,49.2785375,53.2785375,33.2785375,45.2785375,57.2785375,69.2785375,15406,6,36831,6138.5,9267.5,128.1759858,107.04,-1,1,ps6,1,0.99979,0.9992,0.9851,1,1,1,0.009493194229,87.97817752,1.216799529,95.6715,1.28729,OK,
