z_label,pass,pt_bin,phi_bin,pt_lo,pt_hi,pt_center,phi_lo_rad,phi_hi_rad,phi_center_rad,random_subtracted_counts,coin_counts_raw,random_avg_counts,n_runs,n_manifests,n_groups
z0p36,pass4,13,4,0.13,0.14,0.135,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,14,4,0.14,0.15,0.145,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,15,4,0.15,0.16,0.155,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,16,4,0.16,0.17,0.165,0.34906585,0.43633231,0.39269908,1,1,0,72,4,4
z0p36,pass4,17,4,0.17,0.18,0.175,0.34906585,0.43633231,0.39269908,-0.25,0,0.25,72,4,4
z0p36,pass4,18,4,0.18,0.19,0.185,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,19,4,0.19,0.2,0.195,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,20,4,0.2,0.21,0.205,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,21,4,0.21,0.22,0.215,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,22,4,0.22,0.23,0.225,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,23,4,0.23,0.24,0.235,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,24,4,0.24,0.25,0.245,0.34906585,0.43633231,0.39269908,1,1,0,72,4,4
z0p36,pass4,25,4,0.25,0.26,0.255,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,26,4,0.26,0.27,0.265,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,27,4,0.27,0.28,0.275,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,28,4,0.28,0.29,0.285,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,29,4,0.29,0.3,0.295,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,30,4,0.3,0.31,0.305,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,31,4,0.31,0.32,0.315,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,32,4,0.32,0.33,0.325,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,33,4,0.33,0.34,0.335,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,34,4,0.34,0.35,0.345,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,35,4,0.35,0.36,0.355,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,36,4,0.36,0.37,0.365,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,37,4,0.37,0.38,0.375,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,38,4,0.38,0.39,0.385,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,39,4,0.39,0.4,0.395,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,40,4,0.4,0.41,0.405,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,41,4,0.41,0.42,0.415,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,42,4,0.42,0.43,0.425,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,43,4,0.43,0.44,0.435,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,44,4,0.44,0.45,0.445,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,45,4,0.45,0.46,0.455,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,46,4,0.46,0.47,0.465,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,47,4,0.47,0.48,0.475,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,48,4,0.48,0.49,0.485,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,49,4,0.49,0.5,0.495,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,50,4,0.5,0.51,0.505,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,51,4,0.51,0.52,0.515,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,52,4,0.52,0.53,0.525,0.34906585,0.43633231,0.39269908,-0.25,0,0.25,72,4,4
z0p36,pass4,53,4,0.53,0.54,0.535,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,54,4,0.54,0.55,0.545,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,55,4,0.55,0.56,0.555,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,56,4,0.56,0.57,0.565,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,57,4,0.57,0.58,0.575,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,58,4,0.58,0.59,0.585,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,59,4,0.59,0.6,0.595,0.34906585,0.43633231,0.39269908,0,0,0,72,4,4
z0p36,pass4,0,5,0,0.01,0.005,0.43633231,0.52359878,0.47996554,0.75,1,0.25,72,4,4
z0p36,pass4,1,5,0.01,0.02,0.015,0.43633231,0.52359878,0.47996554,0.75,2,1.25,72,4,4
z0p36,pass4,2,5,0.02,0.03,0.025,0.43633231,0.52359878,0.47996554,-0.5,0,0.5,72,4,4
z0p36,pass4,3,5,0.03,0.04,0.035,0.43633231,0.52359878,0.47996554,0.5,1,0.5,72,4,4
z0p36,pass4,4,5,0.04,0.05,0.045,0.43633231,0.52359878,0.47996554,0.75,1,0.25,72,4,4
z0p36,pass4,5,5,0.05,0.06,0.055,0.43633231,0.52359878,0.47996554,-0.5,0,0.5,72,4,4
z0p36,pass4,6,5,0.06,0.07,0.065,0.43633231,0.52359878,0.47996554,2,2,0,72,4,4
z0p36,pass4,7,5,0.07,0.08,0.075,0.43633231,0.52359878,0.47996554,1,1,0,72,4,4
z0p36,pass4,8,5,0.08,0.09,0.085,0.43633231,0.52359878,0.47996554,-0.25,0,0.25,72,4,4
z0p36,pass4,9,5,0.09,0.1,0.095,0.43633231,0.52359878,0.47996554,-0.5,0,0.5,72,4,4
z0p36,pass4,10,5,0.1,0.11,0.105,0.43633231,0.52359878,0.47996554,0.75,1,0.25,72,4,4
z0p36,pass4,11,5,0.11,0.12,0.115,0.43633231,0.52359878,0.47996554,-0.25,0,0.25,72,4,4
z0p36,pass4,12,5,0.12,0.13,0.125,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,13,5,0.13,0.14,0.135,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,14,5,0.14,0.15,0.145,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,15,5,0.15,0.16,0.155,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,16,5,0.16,0.17,0.165,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,17,5,0.17,0.18,0.175,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,18,5,0.18,0.19,0.185,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,19,5,0.19,0.2,0.195,0.43633231,0.52359878,0.47996554,-0.25,0,0.25,72,4,4
z0p36,pass4,20,5,0.2,0.21,0.205,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,21,5,0.21,0.22,0.215,0.43633231,0.52359878,0.47996554,-0.25,0,0.25,72,4,4
z0p36,pass4,22,5,0.22,0.23,0.225,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,23,5,0.23,0.24,0.235,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,24,5,0.24,0.25,0.245,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,25,5,0.25,0.26,0.255,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,26,5,0.26,0.27,0.265,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,27,5,0.27,0.28,0.275,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,28,5,0.28,0.29,0.285,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,29,5,0.29,0.3,0.295,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,30,5,0.3,0.31,0.305,0.43633231,0.52359878,0.47996554,1,1,0,72,4,4
z0p36,pass4,31,5,0.31,0.32,0.315,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,32,5,0.32,0.33,0.325,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,33,5,0.33,0.34,0.335,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,34,5,0.34,0.35,0.345,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,35,5,0.35,0.36,0.355,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,36,5,0.36,0.37,0.365,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,37,5,0.37,0.38,0.375,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,38,5,0.38,0.39,0.385,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,39,5,0.39,0.4,0.395,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,40,5,0.4,0.41,0.405,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,41,5,0.41,0.42,0.415,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,42,5,0.42,0.43,0.425,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,43,5,0.43,0.44,0.435,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,44,5,0.44,0.45,0.445,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,45,5,0.45,0.46,0.455,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,46,5,0.46,0.47,0.465,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,47,5,0.47,0.48,0.475,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,48,5,0.48,0.49,0.485,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,49,5,0.49,0.5,0.495,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,50,5,0.5,0.51,0.505,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,51,5,0.51,0.52,0.515,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,52,5,0.52,0.53,0.525,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,53,5,0.53,0.54,0.535,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,54,5,0.54,0.55,0.545,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,55,5,0.55,0.56,0.555,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,56,5,0.56,0.57,0.565,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,57,5,0.57,0.58,0.575,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,58,5,0.58,0.59,0.585,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,59,5,0.59,0.6,0.595,0.43633231,0.52359878,0.47996554,0,0,0,72,4,4
z0p36,pass4,0,6,0,0.01,0.005,0.52359878,0.61086524,0.56723201,2.5,3,0.5,72,4,4
z0p36,pass4,1,6,0.01,0.02,0.015,0.52359878,0.61086524,0.56723201,-2.25,0,2.25,72,4,4
z0p36,pass4,2,6,0.02,0.03,0.025,0.52359878,0.61086524,0.56723201,2.25,3,0.75,72,4,4
z0p36,pass4,3,6,0.03,0.04,0.035,0.52359878,0.61086524,0.56723201,-0.25,0,0.25,72,4,4
z0p36,pass4,4,6,0.04,0.05,0.045,0.52359878,0.61086524,0.56723201,4.5,5,0.5,72,4,4
z0p36,pass4,5,6,0.05,0.06,0.055,0.52359878,0.61086524,0.56723201,-0.75,0,0.75,72,4,4
z0p36,pass4,6,6,0.06,0.07,0.065,0.52359878,0.61086524,0.56723201,2,2,0,72,4,4
z0p36,pass4,7,6,0.07,0.08,0.075,0.52359878,0.61086524,0.56723201,0.75,1,0.25,72,4,4
z0p36,pass4,8,6,0.08,0.09,0.085,0.52359878,0.61086524,0.56723201,1,1,0,72,4,4
z0p36,pass4,9,6,0.09,0.1,0.095,0.52359878,0.61086524,0.56723201,1.5,2,0.5,72,4,4
z0p36,pass4,10,6,0.1,0.11,0.105,0.52359878,0.61086524,0.56723201,-0.25,0,0.25,72,4,4
z0p36,pass4,11,6,0.11,0.12,0.115,0.52359878,0.61086524,0.56723201,-0.25,0,0.25,72,4,4
z0p36,pass4,12,6,0.12,0.13,0.125,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,13,6,0.13,0.14,0.135,0.52359878,0.61086524,0.56723201,1,1,0,72,4,4
z0p36,pass4,14,6,0.14,0.15,0.145,0.52359878,0.61086524,0.56723201,1,1,0,72,4,4
z0p36,pass4,15,6,0.15,0.16,0.155,0.52359878,0.61086524,0.56723201,1,1,0,72,4,4
z0p36,pass4,16,6,0.16,0.17,0.165,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,17,6,0.17,0.18,0.175,0.52359878,0.61086524,0.56723201,-0.25,0,0.25,72,4,4
z0p36,pass4,18,6,0.18,0.19,0.185,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,19,6,0.19,0.2,0.195,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,20,6,0.2,0.21,0.205,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,21,6,0.21,0.22,0.215,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,22,6,0.22,0.23,0.225,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,23,6,0.23,0.24,0.235,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,24,6,0.24,0.25,0.245,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,25,6,0.25,0.26,0.255,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,26,6,0.26,0.27,0.265,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,27,6,0.27,0.28,0.275,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,28,6,0.28,0.29,0.285,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,29,6,0.29,0.3,0.295,0.52359878,0.61086524,0.56723201,1,1,0,72,4,4
z0p36,pass4,30,6,0.3,0.31,0.305,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,31,6,0.31,0.32,0.315,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,32,6,0.32,0.33,0.325,0.52359878,0.61086524,0.56723201,-0.25,0,0.25,72,4,4
z0p36,pass4,33,6,0.33,0.34,0.335,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,34,6,0.34,0.35,0.345,0.52359878,0.61086524,0.56723201,-0.25,0,0.25,72,4,4
z0p36,pass4,35,6,0.35,0.36,0.355,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,36,6,0.36,0.37,0.365,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,37,6,0.37,0.38,0.375,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,38,6,0.38,0.39,0.385,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,39,6,0.39,0.4,0.395,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,40,6,0.4,0.41,0.405,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,41,6,0.41,0.42,0.415,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,42,6,0.42,0.43,0.425,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,43,6,0.43,0.44,0.435,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,44,6,0.44,0.45,0.445,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,45,6,0.45,0.46,0.455,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,46,6,0.46,0.47,0.465,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,47,6,0.47,0.48,0.475,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,48,6,0.48,0.49,0.485,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,49,6,0.49,0.5,0.495,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,50,6,0.5,0.51,0.505,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,51,6,0.51,0.52,0.515,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,52,6,0.52,0.53,0.525,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,53,6,0.53,0.54,0.535,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,54,6,0.54,0.55,0.545,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,55,6,0.55,0.56,0.555,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,56,6,0.56,0.57,0.565,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,57,6,0.57,0.58,0.575,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,58,6,0.58,0.59,0.585,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,59,6,0.59,0.6,0.595,0.52359878,0.61086524,0.56723201,0,0,0,72,4,4
z0p36,pass4,0,7,0,0.01,0.005,0.61086524,0.6981317,0.65449847,-1.25,0,1.25,72,4,4
z0p36,pass4,1,7,0.01,0.02,0.015,0.61086524,0.6981317,0.65449847,2.75,4,1.25,72,4,4
z0p36,pass4,2,7,0.02,0.03,0.025,0.61086524,0.6981317,0.65449847,0.25,1,0.75,72,4,4
z0p36,pass4,3,7,0.03,0.04,0.035,0.61086524,0.6981317,0.65449847,-1,0,1,72,4,4
z0p36,pass4,4,7,0.04,0.05,0.045,0.61086524,0.6981317,0.65449847,1.5,2,0.5,72,4,4
z0p36,pass4,5,7,0.05,0.06,0.055,0.61086524,0.6981317,0.65449847,1,2,1,72,4,4
z0p36,pass4,6,7,0.06,0.07,0.065,0.61086524,0.6981317,0.65449847,0.5,1,0.5,72,4,4
z0p36,pass4,7,7,0.07,0.08,0.075,0.61086524,0.6981317,0.65449847,-0.75,0,0.75,72,4,4
z0p36,pass4,8,7,0.08,0.09,0.085,0.61086524,0.6981317,0.65449847,2,2,0,72,4,4
z0p36,pass4,9,7,0.09,0.1,0.095,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,10,7,0.1,0.11,0.105,0.61086524,0.6981317,0.65449847,-0.25,0,0.25,72,4,4
z0p36,pass4,11,7,0.11,0.12,0.115,0.61086524,0.6981317,0.65449847,2,2,0,72,4,4
z0p36,pass4,12,7,0.12,0.13,0.125,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,13,7,0.13,0.14,0.135,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,14,7,0.14,0.15,0.145,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,15,7,0.15,0.16,0.155,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,16,7,0.16,0.17,0.165,0.61086524,0.6981317,0.65449847,-0.25,0,0.25,72,4,4
z0p36,pass4,17,7,0.17,0.18,0.175,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,18,7,0.18,0.19,0.185,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,19,7,0.19,0.2,0.195,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,20,7,0.2,0.21,0.205,0.61086524,0.6981317,0.65449847,-0.25,0,0.25,72,4,4
z0p36,pass4,21,7,0.21,0.22,0.215,0.61086524,0.6981317,0.65449847,1,1,0,72,4,4
z0p36,pass4,22,7,0.22,0.23,0.225,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,23,7,0.23,0.24,0.235,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,24,7,0.24,0.25,0.245,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,25,7,0.25,0.26,0.255,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,26,7,0.26,0.27,0.265,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,27,7,0.27,0.28,0.275,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,28,7,0.28,0.29,0.285,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,29,7,0.29,0.3,0.295,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,30,7,0.3,0.31,0.305,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,31,7,0.31,0.32,0.315,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,32,7,0.32,0.33,0.325,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,33,7,0.33,0.34,0.335,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,34,7,0.34,0.35,0.345,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,35,7,0.35,0.36,0.355,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,36,7,0.36,0.37,0.365,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,37,7,0.37,0.38,0.375,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,38,7,0.38,0.39,0.385,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,39,7,0.39,0.4,0.395,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,40,7,0.4,0.41,0.405,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,41,7,0.41,0.42,0.415,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,42,7,0.42,0.43,0.425,0.61086524,0.6981317,0.65449847,-0.25,0,0.25,72,4,4
z0p36,pass4,43,7,0.43,0.44,0.435,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,44,7,0.44,0.45,0.445,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,45,7,0.45,0.46,0.455,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,46,7,0.46,0.47,0.465,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,47,7,0.47,0.48,0.475,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,48,7,0.48,0.49,0.485,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,49,7,0.49,0.5,0.495,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,50,7,0.5,0.51,0.505,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,51,7,0.51,0.52,0.515,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,52,7,0.52,0.53,0.525,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,53,7,0.53,0.54,0.535,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,54,7,0.54,0.55,0.545,0.61086524,0.6981317,0.65449847,-0.25,0,0.25,72,4,4
z0p36,pass4,55,7,0.55,0.56,0.555,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,56,7,0.56,0.57,0.565,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,57,7,0.57,0.58,0.575,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,58,7,0.58,0.59,0.585,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,59,7,0.59,0.6,0.595,0.61086524,0.6981317,0.65449847,0,0,0,72,4,4
z0p36,pass4,0,8,0,0.01,0.005,0.6981317,0.78539816,0.74176493,-0.5,0,0.5,72,4,4
z0p36,pass4,1,8,0.01,0.02,0.015,0.6981317,0.78539816,0.74176493,5,6,1,72,4,4
z0p36,pass4,2,8,0.02,0.03,0.025,0.6981317,0.78539816,0.74176493,2,4,2,72,4,4
z0p36,pass4,3,8,0.03,0.04,0.035,0.6981317,0.78539816,0.74176493,0.5,2,1.5,72,4,4
z0p36,pass4,4,8,0.04,0.05,0.045,0.6981317,0.78539816,0.74176493,0,1,1,72,4,4
z0p36,pass4,5,8,0.05,0.06,0.055,0.6981317,0.78539816,0.74176493,0.75,1,0.25,72,4,4
z0p36,pass4,6,8,0.06,0.07,0.065,0.6981317,0.78539816,0.74176493,1,1,0,72,4,4
z0p36,pass4,7,8,0.07,0.08,0.075,0.6981317,0.78539816,0.74176493,0.75,1,0.25,72,4,4
z0p36,pass4,8,8,0.08,0.09,0.085,0.6981317,0.78539816,0.74176493,0.75,1,0.25,72,4,4
z0p36,pass4,9,8,0.09,0.1,0.095,0.6981317,0.78539816,0.74176493,2,2,0,72,4,4
z0p36,pass4,10,8,0.1,0.11,0.105,0.6981317,0.78539816,0.74176493,0.75,1,0.25,72,4,4
z0p36,pass4,11,8,0.11,0.12,0.115,0.6981317,0.78539816,0.74176493,1,1,0,72,4,4
z0p36,pass4,12,8,0.12,0.13,0.125,0.6981317,0.78539816,0.74176493,0,0,0,72,4,4
z0p36,pass4,13,8,0.13,0.14,0.135,0.6981317,0.78539816,0.74176493,1,1,0,72,4,4
z0p36,pass4,14,8,0.14,0.15,0.145,0.6981317,0.78539816,0.74176493,0,0,0,72,4,4
z0p36,pass4,15,8,0.15,0.16,0.155,0.6981317,0.78539816,0.74176493,0,0,0,72,4,4
z0p36,pass4,16,8,0.16,0.17,0.165,0.6981317,0.78539816,0.74176493,0,0,0,72,4,4
z0p36,pass4,17,8,0.17,0.18,0.175,0.6981317,0.78539816,0.74176493,0,0,0,72,4,4
z0p36,pass4,18,8,0.18,0.19,0.185,0.6981317,0.78539816,0.74176493,0,0,0,72,4,4
z0p36,pass4,19,8,0.19,0.2,0.195,0.6981317,0.78539816,0.74176493,1,1,0,72,4,4
z0p36,pass4,20,8,0.2,0.21,0.205,0.6981317,0.78539816,0.74176493,0,0,0,72,4,4
z0p36,pass4,21,8,0.21,0.22,0.215,0.6981317,0.78539816,0.74176493,0,0,0,72,4,4
